clone_id,treatment,n_naive_cells,naive_pooled_fraction,n_post_cells,post_fraction,post_rank,post_rank_fraction,post_tie_size,detected_post,outcome_observation_status,treatment_sample_available,treatment_total_assigned_cells,naive_source_samples,outer_group,outer_fold
L152456,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L152456,4
L152456,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L152456,4
L152456,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L152456,4
L152456,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L152456,4
L152456,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L152456,4
L152572,Acid,3,0.00046232,3,0.00041402,318,0.22698073,62,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L152572,3
L152572,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L152572,3
L152572,CoCl2,3,0.00046232,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L152572,3
L152572,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L152572,3
L152572,Doxorubicin,3,0.00046232,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L152572,3
L152572,Trametinib,3,0.00046232,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L152572,3
L152903,Acid,25,0.00385267,42,0.0057963,29,0.0206995,2,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L152903,2
L152903,Cisplatin,25,0.00385267,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L152903,2
L152903,CoCl2,25,0.00385267,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L152903,2
L152903,Dabrafenib,25,0.00385267,10,0.00162232,56,0.03997145,6,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L152903,2
L152903,Doxorubicin,25,0.00385267,5,0.00176554,59,0.04211278,11,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L152903,2
L152903,Trametinib,25,0.00385267,2,0.00024719,124,0.08850821,37,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L152903,2
L152911,Acid,1,0.00015411,5,0.00069004,232,0.165596,35,True,observed_nonzero,True,7246,Naive1,L152911,4
L152911,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L152911,4
L152911,CoCl2,1,0.00015411,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1,L152911,4
L152911,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L152911,4
L152911,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1,L152911,4
L152911,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L152911,4
L153469,Acid,9,0.00138696,7,0.00096605,192,0.13704497,24,True,observed_nonzero,True,7246,Naive1|Naive3,L153469,3
L153469,Cisplatin,9,0.00138696,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive1|Naive3,L153469,3
L153469,CoCl2,9,0.00138696,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive3,L153469,3
L153469,Dabrafenib,9,0.00138696,7,0.00113563,72,0.05139186,8,True,observed_nonzero,True,6164,Naive1|Naive3,L153469,3
L153469,Doxorubicin,9,0.00138696,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive3,L153469,3
L153469,Trametinib,9,0.00138696,20,0.00247188,26,0.01855817,3,True,observed_nonzero,True,8091,Naive1|Naive3,L153469,3
L153570,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L153570,4
L153570,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L153570,4
L153570,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L153570,4
L153570,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L153570,4
L153570,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1,L153570,4
L153570,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L153570,4
L15407,Acid,16,0.00246571,12,0.00165609,124,0.08850821,12,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L15407,3
L15407,Cisplatin,16,0.00246571,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L15407,3
L15407,CoCl2,16,0.00246571,4,0.00077912,63,0.04496788,17,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L15407,3
L15407,Dabrafenib,16,0.00246571,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L15407,3
L15407,Doxorubicin,16,0.00246571,3,0.00105932,96,0.06852248,39,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L15407,3
L15407,Trametinib,16,0.00246571,2,0.00024719,124,0.08850821,37,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L15407,3
L154362,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2|Naive3,L154362,2
L154362,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L154362,2
L154362,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L154362,2
L154362,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L154362,2
L154362,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2|Naive3,L154362,2
L154362,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L154362,2
L154401,Acid,6,0.00092464,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L154401,3
L154401,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L154401,3
L154401,CoCl2,6,0.00092464,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L154401,3
L154401,Dabrafenib,6,0.00092464,2,0.00032446,135,0.09635974,47,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L154401,3
L154401,Doxorubicin,6,0.00092464,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1|Naive2|Naive3,L154401,3
L154401,Trametinib,6,0.00092464,8,0.00098875,64,0.04568166,3,True,observed_nonzero,True,8091,Naive1|Naive2|Naive3,L154401,3
L155295,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L155295,4
L155295,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L155295,4
L155295,CoCl2,1,0.00015411,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive2,L155295,4
L155295,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L155295,4
L155295,Doxorubicin,1,0.00015411,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive2,L155295,4
L155295,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L155295,4
L155592,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L155592,3
L155592,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L155592,3
L155592,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L155592,3
L155592,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L155592,3
L155592,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L155592,3
L155592,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L155592,3
L15582,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive3,L15582,1
L15582,Cisplatin,1,0.00015411,3,0.00044021,37,0.02640971,23,True,observed_nonzero,True,6815,Naive3,L15582,1
L15582,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L15582,1
L15582,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L15582,1
L15582,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L15582,1
L15582,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L15582,1
L155963,Acid,9,0.00138696,17,0.00234612,91,0.0649536,2,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L155963,0
L155963,Cisplatin,9,0.00138696,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L155963,0
L155963,CoCl2,9,0.00138696,5,0.0009739,47,0.03354747,16,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L155963,0
L155963,Dabrafenib,9,0.00138696,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L155963,0
L155963,Doxorubicin,9,0.00138696,3,0.00105932,96,0.06852248,39,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L155963,0
L155963,Trametinib,9,0.00138696,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L155963,0
L156142,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L156142,4
L156142,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L156142,4
L156142,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L156142,4
L156142,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L156142,4
L156142,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L156142,4
L156142,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L156142,4
L156620,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L156620,2
L156620,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L156620,2
L156620,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L156620,2
L156620,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L156620,2
L156620,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L156620,2
L156620,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L156620,2
L157880,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive3,L157880,2
L157880,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L157880,2
L157880,CoCl2,1,0.00015411,2,0.00038956,110,0.07851535,69,True,observed_nonzero,True,5134,Naive3,L157880,2
L157880,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive3,L157880,2
L157880,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L157880,2
L157880,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L157880,2
L15809,Acid,13,0.00200339,18,0.00248413,86,0.06138473,5,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L15809,2
L15809,Cisplatin,13,0.00200339,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L15809,2
L15809,CoCl2,13,0.00200339,3,0.00058434,80,0.05710207,30,True,observed_nonzero,True,5134,Naive1|Naive2|Naive3,L15809,2
L15809,Dabrafenib,13,0.00200339,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1|Naive2|Naive3,L15809,2
L15809,Doxorubicin,13,0.00200339,2,0.00070621,135,0.09635974,83,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L15809,2
L15809,Trametinib,13,0.00200339,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L15809,2
L158461,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive3,L158461,4
L158461,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L158461,4
L158461,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L158461,4
L158461,Dabrafenib,1,0.00015411,2,0.00032446,135,0.09635974,47,True,observed_nonzero,True,6164,Naive3,L158461,4
L158461,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L158461,4
L158461,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive3,L158461,4
L15899,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L15899,3
L15899,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L15899,3
L15899,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L15899,3
L15899,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L15899,3
L15899,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L15899,3
L15899,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L15899,3
L159186,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L159186,3
L159186,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L159186,3
L159186,CoCl2,1,0.00015411,1,0.00019478,179,0.12776588,141,True,observed_nonzero,True,5134,Naive2,L159186,3
L159186,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2,L159186,3
L159186,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L159186,3
L159186,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L159186,3
L159393,Acid,3,0.00046232,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2|Naive3,L159393,0
L159393,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L159393,0
L159393,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L159393,0
L159393,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L159393,0
L159393,Doxorubicin,3,0.00046232,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2|Naive3,L159393,0
L159393,Trametinib,3,0.00046232,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive2|Naive3,L159393,0
L159660,Acid,6,0.00092464,12,0.00165609,124,0.08850821,12,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L159660,1
L159660,Cisplatin,6,0.00092464,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1|Naive2|Naive3,L159660,1
L159660,CoCl2,6,0.00092464,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L159660,1
L159660,Dabrafenib,6,0.00092464,2,0.00032446,135,0.09635974,47,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L159660,1
L159660,Doxorubicin,6,0.00092464,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L159660,1
L159660,Trametinib,6,0.00092464,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L159660,1
L159831,Acid,1,0.00015411,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2,L159831,2
L159831,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L159831,2
L159831,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L159831,2
L159831,Dabrafenib,1,0.00015411,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2,L159831,2
L159831,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L159831,2
L159831,Trametinib,1,0.00015411,1,0.00012359,161,0.11491792,114,True,observed_nonzero,True,8091,Naive2,L159831,2
L16013,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L16013,4
L16013,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L16013,4
L16013,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L16013,4
L16013,Dabrafenib,1,0.00015411,17,0.00275795,37,0.02640971,1,True,observed_nonzero,True,6164,Naive3,L16013,4
L16013,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L16013,4
L16013,Trametinib,1,0.00015411,7,0.00086516,67,0.04782298,9,True,observed_nonzero,True,8091,Naive3,L16013,4
L160197,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive2,L160197,1
L160197,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L160197,1
L160197,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L160197,1
L160197,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L160197,1
L160197,Doxorubicin,1,0.00015411,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2,L160197,1
L160197,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L160197,1
L160551,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L160551,2
L160551,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L160551,2
L160551,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L160551,2
L160551,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L160551,2
L160551,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L160551,2
L160551,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L160551,2
L160569,Acid,1,0.00015411,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive1,L160569,0
L160569,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive1,L160569,0
L160569,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1,L160569,0
L160569,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive1,L160569,0
L160569,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive1,L160569,0
L160569,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1,L160569,0
L160952,Acid,3,0.00046232,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2,L160952,4
L160952,Cisplatin,3,0.00046232,2,0.00029347,60,0.04282655,50,True,observed_nonzero,True,6815,Naive2,L160952,4
L160952,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L160952,4
L160952,Dabrafenib,3,0.00046232,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive2,L160952,4
L160952,Doxorubicin,3,0.00046232,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L160952,4
L160952,Trametinib,3,0.00046232,2,0.00024719,124,0.08850821,37,True,observed_nonzero,True,8091,Naive2,L160952,4
L161079,Acid,3,0.00046232,1,0.00013801,487,0.34760885,179,True,observed_nonzero,True,7246,Naive2|Naive3,L161079,2
L161079,Cisplatin,3,0.00046232,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive2|Naive3,L161079,2
L161079,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L161079,2
L161079,Dabrafenib,3,0.00046232,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2|Naive3,L161079,2
L161079,Doxorubicin,3,0.00046232,1,0.00035311,218,0.15560314,188,True,observed_nonzero,True,2832,Naive2|Naive3,L161079,2
L161079,Trametinib,3,0.00046232,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2|Naive3,L161079,2
L161593,Acid,1,0.00015411,2,0.00027601,380,0.27123483,107,True,observed_nonzero,True,7246,Naive2,L161593,2
L161593,Cisplatin,1,0.00015411,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2,L161593,2
L161593,CoCl2,1,0.00015411,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2,L161593,2
L161593,Dabrafenib,1,0.00015411,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive2,L161593,2
L161593,Doxorubicin,1,0.00015411,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive2,L161593,2
L161593,Trametinib,1,0.00015411,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive2,L161593,2
L161723,Acid,2,0.00030821,0,0.0,666,0.47537473,736,False,observed_zero,True,7246,Naive3,L161723,0
L161723,Cisplatin,2,0.00030821,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive3,L161723,0
L161723,CoCl2,2,0.00030821,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive3,L161723,0
L161723,Dabrafenib,2,0.00030821,0,0.0,322,0.22983583,1080,False,observed_zero,True,6164,Naive3,L161723,0
L161723,Doxorubicin,2,0.00030821,0,0.0,406,0.289793,996,False,observed_zero,True,2832,Naive3,L161723,0
L161723,Trametinib,2,0.00030821,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive3,L161723,0
L16178,Acid,10,0.00154107,42,0.0057963,29,0.0206995,2,True,observed_nonzero,True,7246,Naive1|Naive2|Naive3,L16178,0
L16178,Cisplatin,10,0.00154107,1,0.00014674,110,0.07851535,163,True,observed_nonzero,True,6815,Naive1|Naive2|Naive3,L16178,0
L16178,CoCl2,10,0.00154107,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive1|Naive2|Naive3,L16178,0
L16178,Dabrafenib,10,0.00154107,1,0.00016223,182,0.12990721,140,True,observed_nonzero,True,6164,Naive1|Naive2|Naive3,L16178,0
L16178,Doxorubicin,10,0.00154107,7,0.00247175,41,0.02926481,9,True,observed_nonzero,True,2832,Naive1|Naive2|Naive3,L16178,0
L16178,Trametinib,10,0.00154107,0,0.0,275,0.19628837,1127,False,observed_zero,True,8091,Naive1|Naive2|Naive3,L16178,0
L161943,Acid,3,0.00046232,4,0.00055203,267,0.19057816,51,True,observed_nonzero,True,7246,Naive2|Naive3,L161943,4
L161943,Cisplatin,3,0.00046232,0,0.0,273,0.19486081,1129,False,observed_zero,True,6815,Naive2|Naive3,L161943,4
L161943,CoCl2,3,0.00046232,0,0.0,320,0.22840828,1082,False,observed_zero,True,5134,Naive2|Naive3,L161943,4
